crop_name,disease_name,symptoms,recommended_fertilizers,recommended_insecticides,image_url
Mint,Wilt,Wilting,"Sulfur, Phosphorous","Acetamiprid, Imidacloprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Mint,Anthracnose,Chlorosis,"Magnesium, Nitrogen","Carbaryl, Lambda-cyhalothrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Mint,Smut,Necrotic areas,"Phosphorous, Calcium","Spinosad, Cypermethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Mint,Scab,White powdery coating,"Potassium, Phosphorous","Spinosad, Permethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Mint,Mosaic Virus,Stunted growth,"Phosphorous, Sulfur","Carbaryl, Malathion",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Basil,Leaf Blight,Chlorosis,"Sulfur, Magnesium","Lambda-cyhalothrin, Carbaryl",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Basil,Rust,White powdery coating,"Phosphorous, Sulfur","Malathion, Thiamethoxam",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Basil,Powdery Mildew,Dark spots,"Phosphorous, Nitrogen","Spinosad, Cypermethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Basil,Downy Mildew,Necrotic areas,"Calcium, Potassium","Lambda-cyhalothrin, Spinosad",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Basil,Root Rot,Leaf curling,"Calcium, Nitrogen","Chlorantraniliprole, Carbaryl",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Basil,Wilt,Stunted growth,"Nitrogen, Calcium","Malathion, Permethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Basil,Anthracnose,Yellowing leaves,"Calcium, Potassium","Imidacloprid, Cypermethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Basil,Smut,Fungal patches,"Nitrogen, Phosphorous","Chlorantraniliprole, Acetamiprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Basil,Scab,Leaf curling,"Potassium, Sulfur","Lambda-cyhalothrin, Acetamiprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Basil,Mosaic Virus,Chlorosis,"Calcium, Potassium","Malathion, Permethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Aloe Vera,Leaf Blight,Leaf curling,"Potassium, Nitrogen","Acetamiprid, Chlorantraniliprole",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Aloe Vera,Rust,Wilting,"Calcium, Magnesium","Lambda-cyhalothrin, Permethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Aloe Vera,Powdery Mildew,Fungal patches,"Nitrogen, Potassium","Spinosad, Lambda-cyhalothrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Aloe Vera,Downy Mildew,Fungal patches,"Phosphorous, Calcium","Malathion, Chlorantraniliprole",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Aloe Vera,Root Rot,Fungal patches,"Sulfur, Nitrogen","Cypermethrin, Malathion",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Aloe Vera,Wilt,Leaf curling,"Potassium, Magnesium","Carbaryl, Permethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Aloe Vera,Anthracnose,Necrotic areas,"Calcium, Magnesium","Cypermethrin, Acetamiprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Aloe Vera,Smut,White powdery coating,"Nitrogen, Calcium","Malathion, Acetamiprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Aloe Vera,Scab,Fungal patches,"Magnesium, Sulfur","Cypermethrin, Spinosad",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Aloe Vera,Mosaic Virus,Dark spots,"Sulfur, Potassium","Thiamethoxam, Imidacloprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Neem,Leaf Blight,Leaf curling,"Potassium, Nitrogen","Malathion, Carbaryl",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Neem,Rust,Water-soaked lesions,"Magnesium, Calcium","Chlorantraniliprole, Imidacloprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Neem,Powdery Mildew,Necrotic areas,"Calcium, Nitrogen","Thiamethoxam, Carbaryl",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Neem,Downy Mildew,Leaf curling,"Phosphorous, Potassium","Acetamiprid, Chlorantraniliprole",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Neem,Root Rot,Yellowing leaves,"Magnesium, Calcium","Permethrin, Lambda-cyhalothrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Neem,Wilt,Water-soaked lesions,"Calcium, Potassium","Chlorantraniliprole, Acetamiprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Neem,Anthracnose,Wilting,"Sulfur, Potassium","Carbaryl, Thiamethoxam",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Neem,Smut,Stunted growth,"Nitrogen, Sulfur","Chlorantraniliprole, Imidacloprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Neem,Scab,White powdery coating,"Magnesium, Nitrogen","Lambda-cyhalothrin, Acetamiprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Neem,Mosaic Virus,Water-soaked lesions,"Sulfur, Magnesium","Cypermethrin, Malathion",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Henna,Leaf Blight,Dark spots,"Magnesium, Sulfur","Cypermethrin, Spinosad",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Henna,Rust,Water-soaked lesions,"Phosphorous, Sulfur","Chlorantraniliprole, Lambda-cyhalothrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Henna,Powdery Mildew,Leaf curling,"Sulfur, Magnesium","Chlorantraniliprole, Carbaryl",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Henna,Downy Mildew,Dark spots,"Sulfur, Nitrogen","Carbaryl, Permethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Henna,Root Rot,Chlorosis,"Potassium, Phosphorous","Thiamethoxam, Malathion",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Henna,Wilt,Dark spots,"Sulfur, Nitrogen","Permethrin, Spinosad",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Henna,Anthracnose,Stunted growth,"Potassium, Calcium","Chlorantraniliprole, Carbaryl",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Henna,Smut,Leaf curling,"Nitrogen, Phosphorous","Permethrin, Lambda-cyhalothrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Henna,Scab,Chlorosis,"Calcium, Sulfur","Spinosad, Imidacloprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Henna,Mosaic Virus,Leaf curling,"Calcium, Nitrogen","Carbaryl, Acetamiprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Sage,Leaf Blight,Yellowing leaves,"Phosphorous, Calcium","Permethrin, Spinosad",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Sage,Rust,Stunted growth,"Nitrogen, Calcium","Thiamethoxam, Chlorantraniliprole",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Sage,Powdery Mildew,Necrotic areas,"Sulfur, Nitrogen","Malathion, Lambda-cyhalothrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Sage,Downy Mildew,Stunted growth,"Nitrogen, Potassium","Acetamiprid, Chlorantraniliprole",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Sage,Root Rot,Necrotic areas,"Sulfur, Nitrogen","Spinosad, Permethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Sage,Wilt,Wilting,"Potassium, Magnesium","Malathion, Carbaryl",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Sage,Anthracnose,Stunted growth,"Potassium, Calcium","Acetamiprid, Carbaryl",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Sage,Smut,Leaf curling,"Magnesium, Potassium","Carbaryl, Spinosad",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Sage,Scab,Leaf curling,"Calcium, Sulfur","Spinosad, Acetamiprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Sage,Mosaic Virus,Fungal patches,"Sulfur, Magnesium","Thiamethoxam, Acetamiprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Thyme,Leaf Blight,White powdery coating,"Potassium, Calcium","Cypermethrin, Spinosad",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Thyme,Rust,Chlorosis,"Sulfur, Phosphorous","Cypermethrin, Thiamethoxam",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Thyme,Powdery Mildew,Wilting,"Potassium, Calcium","Spinosad, Lambda-cyhalothrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Thyme,Downy Mildew,Chlorosis,"Calcium, Magnesium","Cypermethrin, Thiamethoxam",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Thyme,Root Rot,Wilting,"Nitrogen, Sulfur","Lambda-cyhalothrin, Cypermethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Thyme,Wilt,Water-soaked lesions,"Nitrogen, Calcium","Acetamiprid, Spinosad",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Thyme,Anthracnose,Leaf curling,"Calcium, Nitrogen","Cypermethrin, Imidacloprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Thyme,Smut,Chlorosis,"Nitrogen, Phosphorous","Cypermethrin, Lambda-cyhalothrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Thyme,Scab,Chlorosis,"Nitrogen, Calcium","Thiamethoxam, Cypermethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Thyme,Mosaic Virus,Leaf curling,"Phosphorous, Sulfur","Permethrin, Spinosad",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Rosemary,Leaf Blight,Water-soaked lesions,"Nitrogen, Sulfur","Chlorantraniliprole, Cypermethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Rosemary,Rust,Yellowing leaves,"Magnesium, Potassium","Permethrin, Thiamethoxam",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Rosemary,Powdery Mildew,Chlorosis,"Calcium, Nitrogen","Permethrin, Malathion",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Rosemary,Downy Mildew,Wilting,"Potassium, Magnesium","Imidacloprid, Lambda-cyhalothrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Rosemary,Root Rot,Water-soaked lesions,"Magnesium, Phosphorous","Lambda-cyhalothrin, Carbaryl",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Rosemary,Wilt,White powdery coating,"Nitrogen, Sulfur","Chlorantraniliprole, Malathion",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Rosemary,Anthracnose,Chlorosis,"Calcium, Magnesium","Malathion, Spinosad",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Rosemary,Smut,Dark spots,"Potassium, Sulfur","Carbaryl, Spinosad",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Rosemary,Scab,Fungal patches,"Magnesium, Sulfur","Chlorantraniliprole, Lambda-cyhalothrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Rosemary,Mosaic Virus,Necrotic areas,"Magnesium, Sulfur","Acetamiprid, Thiamethoxam",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Lavender,Leaf Blight,Stunted growth,"Nitrogen, Phosphorous","Permethrin, Lambda-cyhalothrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Lavender,Rust,Yellowing leaves,"Nitrogen, Potassium","Thiamethoxam, Lambda-cyhalothrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Lavender,Powdery Mildew,Water-soaked lesions,"Sulfur, Potassium","Acetamiprid, Malathion",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Lavender,Downy Mildew,Water-soaked lesions,"Nitrogen, Phosphorous","Acetamiprid, Permethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Lavender,Root Rot,Fungal patches,"Nitrogen, Phosphorous","Carbaryl, Permethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Lavender,Wilt,Fungal patches,"Nitrogen, Magnesium","Permethrin, Imidacloprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Lavender,Anthracnose,Dark spots,"Magnesium, Potassium","Carbaryl, Thiamethoxam",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Lavender,Smut,Leaf curling,"Sulfur, Phosphorous","Lambda-cyhalothrin, Spinosad",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Lavender,Scab,Leaf curling,"Sulfur, Phosphorous","Thiamethoxam, Permethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Lavender,Mosaic Virus,Water-soaked lesions,"Sulfur, Potassium","Spinosad, Imidacloprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Lemongrass,Leaf Blight,Water-soaked lesions,"Nitrogen, Sulfur","Carbaryl, Lambda-cyhalothrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Lemongrass,Rust,White powdery coating,"Magnesium, Phosphorous","Acetamiprid, Cypermethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Lemongrass,Powdery Mildew,Fungal patches,"Potassium, Sulfur","Thiamethoxam, Cypermethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Lemongrass,Downy Mildew,Yellowing leaves,"Phosphorous, Nitrogen","Carbaryl, Permethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Lemongrass,Root Rot,Necrotic areas,"Calcium, Phosphorous","Malathion, Permethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Lemongrass,Wilt,White powdery coating,"Phosphorous, Nitrogen","Chlorantraniliprole, Lambda-cyhalothrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Lemongrass,Anthracnose,Stunted growth,"Magnesium, Sulfur","Cypermethrin, Imidacloprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Lemongrass,Smut,Fungal patches,"Phosphorous, Magnesium","Imidacloprid, Cypermethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Lemongrass,Scab,White powdery coating,"Potassium, Phosphorous","Cypermethrin, Lambda-cyhalothrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Lemongrass,Mosaic Virus,Dark spots,"Magnesium, Calcium","Permethrin, Imidacloprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Bay Leaf,Leaf Blight,Dark spots,"Phosphorous, Potassium","Imidacloprid, Carbaryl",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Bay Leaf,Rust,White powdery coating,"Magnesium, Sulfur","Thiamethoxam, Spinosad",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Bay Leaf,Powdery Mildew,Chlorosis,"Magnesium, Phosphorous","Carbaryl, Thiamethoxam",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Bay Leaf,Downy Mildew,Leaf curling,"Magnesium, Phosphorous","Imidacloprid, Cypermethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Bay Leaf,Root Rot,Necrotic areas,"Sulfur, Nitrogen","Acetamiprid, Cypermethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Bay Leaf,Wilt,Water-soaked lesions,"Calcium, Sulfur","Cypermethrin, Imidacloprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Bay Leaf,Anthracnose,Water-soaked lesions,"Magnesium, Sulfur","Cypermethrin, Permethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Bay Leaf,Smut,Wilting,"Magnesium, Potassium","Acetamiprid, Lambda-cyhalothrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Bay Leaf,Scab,Yellowing leaves,"Calcium, Phosphorous","Cypermethrin, Chlorantraniliprole",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Bay Leaf,Mosaic Virus,Dark spots,"Nitrogen, Sulfur","Spinosad, Malathion",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_23__11zon.webp?v=1742382742
Marjoram,Leaf Blight,Chlorosis,"Nitrogen, Magnesium","Thiamethoxam, Spinosad",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
Marjoram,Rust,Fungal patches,"Potassium, Phosphorous","Chlorantraniliprole, Permethrin",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Marjoram,Powdery Mildew,Wilting,"Calcium, Sulfur","Malathion, Imidacloprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Marjoram,Downy Mildew,Fungal patches,"Phosphorous, Potassium","Lambda-cyhalothrin, Carbaryl",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Marjoram,Root Rot,Dark spots,"Nitrogen, Phosphorous","Imidacloprid, Chlorantraniliprole",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/download_22__11zon.webp?v=1742382555
Marjoram,Wilt,Dark spots,"Phosphorous, Magnesium","Lambda-cyhalothrin, Acetamiprid",https://cdn.shopify.com/s/files/1/0762/3639/0696/files/images_2__11zon_4bfc4789-cd39-4f46-aae6-a44951b72e41.webp?v=1742382555
